"PACKAGE","VERSION","LICENSE","LICENSE FILES","SOURCE ARCHIVE","SOURCE SITE","DEPENDENCIES WITH LICENSES","SHA256","SUPPLIER","COPYRIGHT_TEXT","CPE_ID","PURL","CPE23_TYPE","PACKAGE_URL","PKG_TYPE","COMPONENT_SCOPE"
"libgstsctp-1.0-0","1.28.2","LGPL-2.1-or-later & GPL-2.0-or-later","","","","","","Organization: OpenEmbedded","Copyright (c) OpenEmbedded contributors","cpe:2.3:*:*:gst-plugins-bad:1.28.2:*:*:*:*:*:*:*","pkg:yocto/core/gstreamer1.0-plugins-bad@1.28.2","cpe:2.3:*:*:gst-plugins-bad:1.28.2:*:*:*:*:*:*:*","pkg:yocto/core/gstreamer1.0-plugins-bad@1.28.2","LIBRARY","yocto-target"
"libgstsdp-1.0-0","1.28.2","LGPL-2.1-or-later","","","","","","Organization: OpenEmbedded","Copyright (c) OpenEmbedded contributors","cpe:2.3:*:*:gst-plugins-base:1.28.2:*:*:*:*:*:*:*","pkg:yocto/core/gstreamer1.0-plugins-base@1.28.2","cpe:2.3:*:*:gst-plugins-base:1.28.2:*:*:*:*:*:*:*","pkg:yocto/core/gstreamer1.0-plugins-base@1.28.2","LIBRARY","yocto-target"
"libgsttag-1.0-0","1.28.2","LGPL-2.1-or-later","","","","","","Organization: OpenEmbedded","Copyright (c) OpenEmbedded contributors","cpe:2.3:*:*:gst-plugins-base:1.28.2:*:*:*:*:*:*:*","pkg:yocto/core/gstreamer1.0-plugins-base@1.28.2","cpe:2.3:*:*:gst-plugins-base:1.28.2:*:*:*:*:*:*:*","pkg:yocto/core/gstreamer1.0-plugins-base@1.28.2","LIBRARY","yocto-target"
"libgsttranscoder-1.0-0","1.28.2","LGPL-2.1-or-later & GPL-2.0-or-later","","","","","","Organization: OpenEmbedded","Copyright (c) OpenEmbedded contributors","cpe:2.3:*:*:gst-plugins-bad:1.28.2:*:*:*:*:*:*:*","pkg:yocto/core/gstreamer1.0-plugins-bad@1.28.2","cpe:2.3:*:*:gst-plugins-bad:1.28.2:*:*:*:*:*:*:*","pkg:yocto/core/gstreamer1.0-plugins-bad@1.28.2","LIBRARY","yocto-target"
"libgsturidownloader-1.0-0","1.28.2","LGPL-2.1-or-later & GPL-2.0-or-later","","","","","","Organization: OpenEmbedded","Copyright (c) OpenEmbedded contributors","cpe:2.3:*:*:gst-plugins-bad:1.28.2:*:*:*:*:*:*:*","pkg:yocto/core/gstreamer1.0-plugins-bad@1.28.2","cpe:2.3:*:*:gst-plugins-bad:1.28.2:*:*:*:*:*:*:*","pkg:yocto/core/gstreamer1.0-plugins-bad@1.28.2","LIBRARY","yocto-target"
"libgstvideo-1.0-0","1.28.2","LGPL-2.1-or-later","","","","","","Organization: OpenEmbedded","Copyright (c) OpenEmbedded contributors","cpe:2.3:*:*:gst-plugins-base:1.28.2:*:*:*:*:*:*:*","pkg:yocto/core/gstreamer1.0-plugins-base@1.28.2","cpe:2.3:*:*:gst-plugins-base:1.28.2:*:*:*:*:*:*:*","pkg:yocto/core/gstreamer1.0-plugins-base@1.28.2","LIBRARY","yocto-target"
"libgstwayland-1.0-0","1.28.2","LGPL-2.1-or-later & GPL-2.0-or-later","","","","","","Organization: OpenEmbedded","Copyright (c) OpenEmbedded contributors","cpe:2.3:*:*:gst-plugins-bad:1.28.2:*:*:*:*:*:*:*","pkg:yocto/core/gstreamer1.0-plugins-bad@1.28.2","cpe:2.3:*:*:gst-plugins-bad:1.28.2:*:*:*:*:*:*:*","pkg:yocto/core/gstreamer1.0-plugins-bad@1.28.2","LIBRARY","yocto-target"
"libgstwebrtc-1.0-0","1.28.2","LGPL-2.1-or-later & GPL-2.0-or-later","","","","","","Organization: OpenEmbedded","Copyright (c) OpenEmbedded contributors","cpe:2.3:*:*:gst-plugins-bad:1.28.2:*:*:*:*:*:*:*","pkg:yocto/core/gstreamer1.0-plugins-bad@1.28.2","cpe:2.3:*:*:gst-plugins-bad:1.28.2:*:*:*:*:*:*:*","pkg:yocto/core/gstreamer1.0-plugins-bad@1.28.2","LIBRARY","yocto-target"
"libgtk-3.0","3.24.52","NOASSERTION","","","","","","Organization: OpenEmbedded","Copyright (c) OpenEmbedded contributors","cpe:2.3:*:gnome:gtk:3.24.52:*:*:*:*:*:*:*","pkg:yocto/core/gtk%2B3@3.24.52","cpe:2.3:*:gnome:gtk:3.24.52:*:*:*:*:*:*:*","pkg:yocto/core/gtk%2B3@3.24.52","LIBRARY","yocto-target"
"libgudev-1.0-0","238","LGPL-2.1-only","","","","","","Organization: OpenEmbedded","Copyright (c) OpenEmbedded contributors","cpe:2.3:*:*:libgudev:238:*:*:*:*:*:*:*","pkg:yocto/core/libgudev@238","cpe:2.3:*:*:libgudev:238:*:*:*:*:*:*:*","pkg:yocto/core/libgudev@238","LIBRARY","yocto-target"
"libharfbuzz0","12.3.2","MIT","","","","","","Organization: OpenEmbedded","Copyright (c) OpenEmbedded contributors","cpe:2.3:*:*:harfbuzz:12.3.2:*:*:*:*:*:*:*","pkg:yocto/core/harfbuzz@12.3.2","cpe:2.3:*:*:harfbuzz:12.3.2:*:*:*:*:*:*:*","pkg:yocto/core/harfbuzz@12.3.2","LIBRARY","yocto-target"
"libicudata78","78.3","ICU & MIT","","","","","","Organization: OpenEmbedded","Copyright (c) OpenEmbedded contributors","cpe:2.3:*:*:international_components_for_unicode:78.3:*:*:*:*:*:*:*","pkg:yocto/core/icu@78.3","cpe:2.3:*:*:international_components_for_unicode:78.3:*:*:*:*:*:*:*","pkg:yocto/core/icu@78.3","LIBRARY","yocto-target"
"libicuuc78","78.3","ICU & MIT","","","","","","Organization: OpenEmbedded","Copyright (c) OpenEmbedded contributors","cpe:2.3:*:*:international_components_for_unicode:78.3:*:*:*:*:*:*:*","pkg:yocto/core/icu@78.3","cpe:2.3:*:*:international_components_for_unicode:78.3:*:*:*:*:*:*:*","pkg:yocto/core/icu@78.3","LIBRARY","yocto-target"
"libidn2-0","2.3.8","(GPL-2.0-or-later | LGPL-3.0-only) & GPL-3.0-or-later & Unicode-DFS-2016","","","","","","Organization: OpenEmbedded","Copyright (c) OpenEmbedded contributors","cpe:2.3:*:*:libidn2:2.3.8:*:*:*:*:*:*:*","pkg:yocto/core/libidn2@2.3.8","cpe:2.3:*:*:libidn2:2.3.8:*:*:*:*:*:*:*","pkg:yocto/core/libidn2@2.3.8","LIBRARY","yocto-target"
"libinput10","1.30.2","MIT","","","","","","Organization: OpenEmbedded","Copyright (c) OpenEmbedded contributors","cpe:2.3:*:*:libinput:1.30.2:*:*:*:*:*:*:*","pkg:yocto/core/libinput@1.30.2","cpe:2.3:*:*:libinput:1.30.2:*:*:*:*:*:*:*","pkg:yocto/core/libinput@1.30.2","LIBRARY","yocto-target"
"libjpeg62","3.1.3","IJG & BSD-3-Clause & Zlib","","","","","","Organization: OpenEmbedded","Copyright (c) OpenEmbedded contributors","cpe:2.3:*:*:libjpeg-turbo:3.1.3:*:*:*:*:*:*:*","pkg:yocto/core/libjpeg-turbo@3.1.3","cpe:2.3:*:*:libjpeg-turbo:3.1.3:*:*:*:*:*:*:*","pkg:yocto/core/libjpeg-turbo@3.1.3","LIBRARY","yocto-target"
"libjson-c5","0.18","MIT","","","","","","Organization: OpenEmbedded","Copyright (c) OpenEmbedded contributors","cpe:2.3:*:*:json-c:0.18-20240915:*:*:*:*:*:*:*","pkg:yocto/core/json-c@0.18","cpe:2.3:*:*:json-c:0.18-20240915:*:*:*:*:*:*:*","pkg:yocto/core/json-c@0.18","LIBRARY","yocto-target"
"libkmod2","34.2","GPL-2.0-or-later & LGPL-2.1-or-later","","","","","","Organization: OpenEmbedded","Copyright (c) OpenEmbedded contributors","cpe:2.3:*:*:kmod:34.2:*:*:*:*:*:*:*","pkg:yocto/core/kmod@34.2","cpe:2.3:*:*:kmod:34.2:*:*:*:*:*:*:*","pkg:yocto/core/kmod@34.2","LIBRARY","yocto-target"
"libltdl7","2.5.4","GPL-2.0-only & LGPL-2.1-only","","","","","","Organization: OpenEmbedded","Copyright (c) OpenEmbedded contributors","cpe:2.3:*:*:libtool:2.5.4:*:*:*:*:*:*:*","pkg:yocto/core/libtool@2.5.4","cpe:2.3:*:*:libtool:2.5.4:*:*:*:*:*:*:*","pkg:yocto/core/libtool@2.5.4","LIBRARY","yocto-target"
"liblzma5","5.8.2","GPL-2.0-or-later & GPL-3.0-with-autoconf-exception & LGPL-2.1-or-later & 0BSD","","","","","","Organization: OpenEmbedded","Copyright (c) OpenEmbedded contributors","cpe:2.3:*:*:xz:5.8.2:*:*:*:*:*:*:*","pkg:yocto/core/xz@5.8.2","cpe:2.3:*:*:xz:5.8.2:*:*:*:*:*:*:*","pkg:yocto/core/xz@5.8.2","LIBRARY","yocto-target"
"libmd0","1.1.0","BSD-3-Clause & BSD-2-Clause","","","","","","Organization: OpenEmbedded","Copyright (c) OpenEmbedded contributors","cpe:2.3:*:*:libmd:1.1.0:*:*:*:*:*:*:*","pkg:yocto/core/libmd@1.1.0","cpe:2.3:*:*:libmd:1.1.0:*:*:*:*:*:*:*","pkg:yocto/core/libmd@1.1.0","LIBRARY","yocto-target"
"libmenuw5","6.6","MIT","","","","","","Organization: OpenEmbedded","Copyright (c) OpenEmbedded contributors","cpe:2.3:*:*:ncurses:6.6:*:*:*:*:*:*:*","pkg:yocto/core/ncurses@6.6","cpe:2.3:*:*:ncurses:6.6:*:*:*:*:*:*:*","pkg:yocto/core/ncurses@6.6","LIBRARY","yocto-target"
"libmount1","2.41.3","GPL-1.0-or-later & GPL-2.0-only & GPL-2.0-or-later & LGPL-2.1-or-later & BSD-2-Clause & BSD-3-Clause & BSD-4-Clause-UC & MIT & EUPL-1.2","","","","","","Organization: OpenEmbedded","Copyright (c) OpenEmbedded contributors","cpe:2.3:*:*:util-linux:2.41.3:*:*:*:*:*:*:*","pkg:yocto/core/util-linux@2.41.3","cpe:2.3:*:*:util-linux:2.41.3:*:*:*:*:*:*:*","pkg:yocto/core/util-linux@2.41.3","LIBRARY","yocto-target"
"libmp3lame0","3.100","LGPL-2.0-or-later","","","","","","Organization: OpenEmbedded","Copyright (c) OpenEmbedded contributors","cpe:2.3:*:*:lame:3.100:*:*:*:*:*:*:*","pkg:yocto/core/lame@3.100","cpe:2.3:*:*:lame:3.100:*:*:*:*:*:*:*","pkg:yocto/core/lame@3.100","LIBRARY","yocto-target"
"libmpfr6","4.2.2","LGPL-3.0-or-later","","","","","","Organization: OpenEmbedded","Copyright (c) OpenEmbedded contributors","cpe:2.3:*:*:gnu_mpfr:4.2.2:*:*:*:*:*:*:*","pkg:yocto/core/mpfr@4.2.2","cpe:2.3:*:*:gnu_mpfr:4.2.2:*:*:*:*:*:*:*","pkg:yocto/core/mpfr@4.2.2","LIBRARY","yocto-target"
"libncurses5","6.6","MIT","","","","","","Organization: OpenEmbedded","Copyright (c) OpenEmbedded contributors","cpe:2.3:*:*:ncurses:6.6:*:*:*:*:*:*:*","pkg:yocto/core/ncurses@6.6","cpe:2.3:*:*:ncurses:6.6:*:*:*:*:*:*:*","pkg:yocto/core/ncurses@6.6","LIBRARY","yocto-target"
"libncursesw5","6.6","MIT","","","","","","Organization: OpenEmbedded","Copyright (c) OpenEmbedded contributors","cpe:2.3:*:*:ncurses:6.6:*:*:*:*:*:*:*","pkg:yocto/core/ncurses@6.6","cpe:2.3:*:*:ncurses:6.6:*:*:*:*:*:*:*","pkg:yocto/core/ncurses@6.6","LIBRARY","yocto-target"
"libnghttp2-14","1.68.1","MIT","","","","","","Organization: OpenEmbedded","Copyright (c) OpenEmbedded contributors","cpe:2.3:*:*:nghttp2:1.68.1:*:*:*:*:*:*:*","pkg:yocto/core/nghttp2@1.68.1","cpe:2.3:*:*:nghttp2:1.68.1:*:*:*:*:*:*:*","pkg:yocto/core/nghttp2@1.68.1","LIBRARY","yocto-target"
"libnl-3-200","3.12.0","LGPL-2.1-only","","","","","","Organization: OpenEmbedded","Copyright (c) OpenEmbedded contributors","cpe:2.3:*:*:libnl:3.12.0:*:*:*:*:*:*:*","pkg:yocto/core/libnl@3.12.0","cpe:2.3:*:*:libnl:3.12.0:*:*:*:*:*:*:*","pkg:yocto/core/libnl@3.12.0","LIBRARY","yocto-target"
"libnl-genl-3-200","3.12.0","LGPL-2.1-only","","","","","","Organization: OpenEmbedded","Copyright (c) OpenEmbedded contributors","cpe:2.3:*:*:libnl:3.12.0:*:*:*:*:*:*:*","pkg:yocto/core/libnl@3.12.0","cpe:2.3:*:*:libnl:3.12.0:*:*:*:*:*:*:*","pkg:yocto/core/libnl@3.12.0","LIBRARY","yocto-target"
"libnl-route-3-200","3.12.0","LGPL-2.1-only","","","","","","Organization: OpenEmbedded","Copyright (c) OpenEmbedded contributors","cpe:2.3:*:*:libnl:3.12.0:*:*:*:*:*:*:*","pkg:yocto/core/libnl@3.12.0","cpe:2.3:*:*:libnl:3.12.0:*:*:*:*:*:*:*","pkg:yocto/core/libnl@3.12.0","LIBRARY","yocto-target"
"libogg0","1.3.6","BSD-3-Clause","","","","","","Organization: OpenEmbedded","Copyright (c) OpenEmbedded contributors","cpe:2.3:*:*:libogg:1.3.6:*:*:*:*:*:*:*","pkg:yocto/core/libogg@1.3.6","cpe:2.3:*:*:libogg:1.3.6:*:*:*:*:*:*:*","pkg:yocto/core/libogg@1.3.6","LIBRARY","yocto-target"
"liborc-0.4-0","0.4.42","BSD-2-Clause & BSD-3-Clause","","","","","","Organization: OpenEmbedded","Copyright (c) OpenEmbedded contributors","cpe:2.3:*:gstreamer:orc:0.4.42:*:*:*:*:*:*:*","pkg:yocto/core/orc@0.4.42","cpe:2.3:*:gstreamer:orc:0.4.42:*:*:*:*:*:*:*","pkg:yocto/core/orc@0.4.42","LIBRARY","yocto-target"
"libpanelw5","6.6","MIT","","","","","","Organization: OpenEmbedded","Copyright (c) OpenEmbedded contributors","cpe:2.3:*:*:ncurses:6.6:*:*:*:*:*:*:*","pkg:yocto/core/ncurses@6.6","cpe:2.3:*:*:ncurses:6.6:*:*:*:*:*:*:*","pkg:yocto/core/ncurses@6.6","LIBRARY","yocto-target"
"libpcre2","10.47","BSD-3-Clause & BSD-2-Clause & MIT","","","","","","Organization: OpenEmbedded","Copyright (c) OpenEmbedded contributors","cpe:2.3:*:*:pcre2:10.47:*:*:*:*:*:*:*","pkg:yocto/core/libpcre2@10.47","cpe:2.3:*:*:pcre2:10.47:*:*:*:*:*:*:*","pkg:yocto/core/libpcre2@10.47","LIBRARY","yocto-target"
"libpixman-1-0","0.46.4","MIT & PD","","","","","","Organization: OpenEmbedded","Copyright (c) OpenEmbedded contributors","cpe:2.3:*:*:pixman:0.46.4:*:*:*:*:*:*:*","pkg:yocto/core/pixman@0.46.4","cpe:2.3:*:*:pixman:0.46.4:*:*:*:*:*:*:*","pkg:yocto/core/pixman@0.46.4","LIBRARY","yocto-target"
"libpng16-16","1.6.56","Libpng","","","","","","Organization: OpenEmbedded","Copyright (c) OpenEmbedded contributors","cpe:2.3:*:*:libpng:1.6.56:*:*:*:*:*:*:*","pkg:yocto/core/libpng@1.6.56","cpe:2.3:*:*:libpng:1.6.56:*:*:*:*:*:*:*","pkg:yocto/core/libpng@1.6.56","LIBRARY","yocto-target"
"libpsl5","0.21.5","MIT","","","","","","Organization: OpenEmbedded","Copyright (c) OpenEmbedded contributors","cpe:2.3:*:*:libpsl:0.21.5:*:*:*:*:*:*:*","pkg:yocto/core/libpsl@0.21.5","cpe:2.3:*:*:libpsl:0.21.5:*:*:*:*:*:*:*","pkg:yocto/core/libpsl@0.21.5","LIBRARY","yocto-target"
"libpulse-simple0","17.0","LGPL-2.1-or-later & MIT & BSD-3-Clause","","","","","","Organization: OpenEmbedded","Copyright (c) OpenEmbedded contributors","cpe:2.3:*:*:pulseaudio:17.0:*:*:*:*:*:*:*","pkg:yocto/core/pulseaudio@17.0","cpe:2.3:*:*:pulseaudio:17.0:*:*:*:*:*:*:*","pkg:yocto/core/pulseaudio@17.0","LIBRARY","yocto-target"
"libpulse0","17.0","LGPL-2.1-or-later & MIT & BSD-3-Clause","","","","","","Organization: OpenEmbedded","Copyright (c) OpenEmbedded contributors","cpe:2.3:*:*:pulseaudio:17.0:*:*:*:*:*:*:*","pkg:yocto/core/pulseaudio@17.0","cpe:2.3:*:*:pulseaudio:17.0:*:*:*:*:*:*:*","pkg:yocto/core/pulseaudio@17.0","LIBRARY","yocto-target"
"libpulsecommon","17.0","LGPL-2.1-or-later & MIT & BSD-3-Clause","","","","","","Organization: OpenEmbedded","Copyright (c) OpenEmbedded contributors","cpe:2.3:*:*:pulseaudio:17.0:*:*:*:*:*:*:*","pkg:yocto/core/pulseaudio@17.0","cpe:2.3:*:*:pulseaudio:17.0:*:*:*:*:*:*:*","pkg:yocto/core/pulseaudio@17.0","LIBRARY","yocto-target"
"libpulsecore","17.0","LGPL-2.1-or-later & MIT & BSD-3-Clause","","","","","","Organization: OpenEmbedded","Copyright (c) OpenEmbedded contributors","cpe:2.3:*:*:pulseaudio:17.0:*:*:*:*:*:*:*","pkg:yocto/core/pulseaudio@17.0","cpe:2.3:*:*:pulseaudio:17.0:*:*:*:*:*:*:*","pkg:yocto/core/pulseaudio@17.0","LIBRARY","yocto-target"
"libpython3.14-1.0","3.14.4","PSF-2.0","","","","","","Organization: OpenEmbedded","Copyright (c) OpenEmbedded contributors","cpe:2.3:*:python:python:3.14.4:*:*:*:*:*:*:*","pkg:yocto/core/python3@3.14.4","cpe:2.3:*:python:python:3.14.4:*:*:*:*:*:*:*","pkg:yocto/core/python3@3.14.4","LIBRARY","yocto-target"
"libreadline8","8.3","GPL-3.0-or-later","","","","","","Organization: OpenEmbedded","Copyright (c) OpenEmbedded contributors","cpe:2.3:*:*:readline:8.3:*:*:*:*:*:*:*","pkg:yocto/core/readline@8.3","cpe:2.3:*:*:readline:8.3:*:*:*:*:*:*:*","pkg:yocto/core/readline@8.3","LIBRARY","yocto-target"
"librga2","1.0","Apache-2.0","","","","","","Organization: OpenEmbedded","Copyright (c) OpenEmbedded contributors","cpe:2.3:*:*:rockchip-librga:1.0:*:*:*:*:*:*:*","pkg:yocto/rockchip/rockchip-librga@1.0","cpe:2.3:*:*:rockchip-librga:1.0:*:*:*:*:*:*:*","pkg:yocto/rockchip/rockchip-librga@1.0","LIBRARY","yocto-target"
"librockchip-mpp1","1.0","Apache-2.0 & MIT","","","","","","Organization: OpenEmbedded","Copyright (c) OpenEmbedded contributors","cpe:2.3:*:*:rockchip-mpp:1.0:*:*:*:*:*:*:*","pkg:yocto/rockchip/rockchip-mpp@1.0","cpe:2.3:*:*:rockchip-mpp:1.0:*:*:*:*:*:*:*","pkg:yocto/rockchip/rockchip-mpp@1.0","LIBRARY","yocto-target"
"librsvg-2-2","2.61.3","NOASSERTION","","","","","","Organization: OpenEmbedded","Copyright (c) OpenEmbedded contributors","cpe:2.3:*:*:librsvg:2.61.3:*:*:*:*:*:*:*","pkg:cargo/librsvg@2.61.3","cpe:2.3:*:*:librsvg:2.61.3:*:*:*:*:*:*:*","pkg:cargo/librsvg@2.61.3","LIBRARY","yocto-target"
"libsamplerate0","0.2.2","BSD-2-Clause","","","","","","Organization: OpenEmbedded","Copyright (c) OpenEmbedded contributors","cpe:2.3:*:*:libsamplerate:0.2.2:*:*:*:*:*:*:*","pkg:yocto/core/libsamplerate0@0.2.2","cpe:2.3:*:*:libsamplerate:0.2.2:*:*:*:*:*:*:*","pkg:yocto/core/libsamplerate0@0.2.2","LIBRARY","yocto-target"
"libsbc1","2.2","GPL-2.0-or-later & LGPL-2.1-or-later","","","","","","Organization: OpenEmbedded","Copyright (c) OpenEmbedded contributors","cpe:2.3:*:*:sbc:2.2:*:*:*:*:*:*:*","pkg:yocto/core/sbc@2.2","cpe:2.3:*:*:sbc:2.2:*:*:*:*:*:*:*","pkg:yocto/core/sbc@2.2","LIBRARY","yocto-target"
"libsmartcols1","2.41.3","GPL-1.0-or-later & GPL-2.0-only & GPL-2.0-or-later & LGPL-2.1-or-later & BSD-2-Clause & BSD-3-Clause & BSD-4-Clause-UC & MIT & EUPL-1.2","","","","","","Organization: OpenEmbedded","Copyright (c) OpenEmbedded contributors","cpe:2.3:*:*:util-linux:2.41.3:*:*:*:*:*:*:*","pkg:yocto/core/util-linux@2.41.3","cpe:2.3:*:*:util-linux:2.41.3:*:*:*:*:*:*:*","pkg:yocto/core/util-linux@2.41.3","LIBRARY","yocto-target"
"libsndfile1","1.2.2","LGPL-2.1-only","","","","","","Organization: OpenEmbedded","Copyright (c) OpenEmbedded contributors","cpe:2.3:*:*:libsndfile:1.2.2:*:*:*:*:*:*:*","pkg:yocto/core/libsndfile1@1.2.2","cpe:2.3:*:*:libsndfile:1.2.2:*:*:*:*:*:*:*","pkg:yocto/core/libsndfile1@1.2.2","LIBRARY","yocto-target"
"libsoup","3.6.6","LGPL-2.0-only","","","","","","Organization: OpenEmbedded","Copyright (c) OpenEmbedded contributors","cpe:2.3:*:*:libsoup:3.6.6:*:*:*:*:*:*:*","pkg:yocto/core/libsoup@3.6.6","cpe:2.3:*:*:libsoup:3.6.6:*:*:*:*:*:*:*","pkg:yocto/core/libsoup@3.6.6","LIBRARY","yocto-target"
"libspeex1","1.2.1","BSD-3-Clause","","","","","","Organization: OpenEmbedded","Copyright (c) OpenEmbedded contributors","cpe:2.3:*:*:speex:1.2.1:*:*:*:*:*:*:*","pkg:yocto/core/speex@1.2.1","cpe:2.3:*:*:speex:1.2.1:*:*:*:*:*:*:*","pkg:yocto/core/speex@1.2.1","LIBRARY","yocto-target"
"libspeexdsp1","1.2.1","BSD-3-Clause","","","","","","Organization: OpenEmbedded","Copyright (c) OpenEmbedded contributors","cpe:2.3:*:*:speexdsp:1.2.1:*:*:*:*:*:*:*","pkg:yocto/core/speexdsp@1.2.1","cpe:2.3:*:*:speexdsp:1.2.1:*:*:*:*:*:*:*","pkg:yocto/core/speexdsp@1.2.1","LIBRARY","yocto-target"
"libsqlite3-0","3.51.3","PD","","","","","","Organization: OpenEmbedded","Copyright (c) OpenEmbedded contributors","cpe:2.3:*:*:sqlite:3.51.3:*:*:*:*:*:*:*","pkg:yocto/core/sqlite3@3.51.3","cpe:2.3:*:*:sqlite:3.51.3:*:*:*:*:*:*:*","pkg:yocto/core/sqlite3@3.51.3","LIBRARY","yocto-target"
"libss2","1.47.4","GPL-2.0-only & LGPL-2.0-only & BSD-3-Clause & MIT","","","","","","Organization: OpenEmbedded","Copyright (c) OpenEmbedded contributors","cpe:2.3:*:*:e2fsprogs:1.47.4:*:*:*:*:*:*:*","pkg:yocto/core/e2fsprogs@1.47.4","cpe:2.3:*:*:e2fsprogs:1.47.4:*:*:*:*:*:*:*","pkg:yocto/core/e2fsprogs@1.47.4","LIBRARY","yocto-target"
"libssl3","3.5.6","Apache-2.0","","","","","","Organization: OpenEmbedded","Copyright (c) OpenEmbedded contributors","cpe:2.3:*:openssl:openssl:3.5.6:*:*:*:*:*:*:*","pkg:yocto/core/openssl@3.5.6","cpe:2.3:*:openssl:openssl:3.5.6:*:*:*:*:*:*:*","pkg:yocto/core/openssl@3.5.6","LIBRARY","yocto-target"
"libstdc++6","15.2.0","NOASSERTION","","","","","","Organization: OpenEmbedded","Copyright (c) OpenEmbedded contributors","cpe:2.3:*:*:gcc:15.2.0:*:*:*:*:*:*:*","pkg:yocto/core/gcc@15.2.0","cpe:2.3:*:*:gcc:15.2.0:*:*:*:*:*:*:*","pkg:yocto/core/gcc@15.2.0","LIBRARY","yocto-target"
"libtag2","2.2.1","LGPL-2.1-only | MPL-1.1","","","","","","Organization: OpenEmbedded","Copyright (c) OpenEmbedded contributors","cpe:2.3:*:*:taglib:2.2.1:*:*:*:*:*:*:*","pkg:yocto/core/taglib@2.2.1","cpe:2.3:*:*:taglib:2.2.1:*:*:*:*:*:*:*","pkg:yocto/core/taglib@2.2.1","LIBRARY","yocto-target"
"libtasn1-6","4.21.0","GPL-3.0-or-later & LGPL-2.1-or-later","","","","","","Organization: OpenEmbedded","Copyright (c) OpenEmbedded contributors","cpe:2.3:*:*:libtasn1:4.21.0:*:*:*:*:*:*:*","pkg:yocto/core/libtasn1@4.21.0","cpe:2.3:*:*:libtasn1:4.21.0:*:*:*:*:*:*:*","pkg:yocto/core/libtasn1@4.21.0","LIBRARY","yocto-target"
"libtheora","1.2.0","BSD-3-Clause","","","","","","Organization: OpenEmbedded","Copyright (c) OpenEmbedded contributors","cpe:2.3:*:*:theora:1.2.0:*:*:*:*:*:*:*","pkg:yocto/core/libtheora@1.2.0","cpe:2.3:*:*:theora:1.2.0:*:*:*:*:*:*:*","pkg:yocto/core/libtheora@1.2.0","LIBRARY","yocto-target"
"libtinfo5","6.6","MIT","","","","","","Organization: OpenEmbedded","Copyright (c) OpenEmbedded contributors","cpe:2.3:*:*:ncurses:6.6:*:*:*:*:*:*:*","pkg:yocto/core/ncurses@6.6","cpe:2.3:*:*:ncurses:6.6:*:*:*:*:*:*:*","pkg:yocto/core/ncurses@6.6","LIBRARY","yocto-target"
"libudev1","3.2.14","GPL-2.0-or-later & LGPL-2.1-or-later","","","","","","Organization: OpenEmbedded","Copyright (c) OpenEmbedded contributors","cpe:2.3:*:*:eudev:3.2.14:*:*:*:*:*:*:*","pkg:yocto/core/eudev@3.2.14","cpe:2.3:*:*:eudev:3.2.14:*:*:*:*:*:*:*","pkg:yocto/core/eudev@3.2.14","LIBRARY","yocto-target"
"libunistring5","1.4.2","LGPL-3.0-or-later | GPL-2.0-or-later","","","","","","Organization: OpenEmbedded","Copyright (c) OpenEmbedded contributors","cpe:2.3:*:*:libunistring:1.4.2:*:*:*:*:*:*:*","pkg:yocto/core/libunistring@1.4.2","cpe:2.3:*:*:libunistring:1.4.2:*:*:*:*:*:*:*","pkg:yocto/core/libunistring@1.4.2","LIBRARY","yocto-target"
"libusb-1.0-0","1.0.29","LGPL-2.1-or-later","","","","","","Organization: OpenEmbedded","Copyright (c) OpenEmbedded contributors","cpe:2.3:*:*:libusb:1.0.29:*:*:*:*:*:*:*","pkg:yocto/core/libusb1@1.0.29","cpe:2.3:*:*:libusb:1.0.29:*:*:*:*:*:*:*","pkg:yocto/core/libusb1@1.0.29","LIBRARY","yocto-target"
"libuuid1","2.41.3","BSD-3-Clause","","","","","","Organization: OpenEmbedded","Copyright (c) OpenEmbedded contributors","cpe:2.3:*:*:util-linux:2.41.3:*:*:*:*:*:*:*","pkg:yocto/core/util-linux-libuuid@2.41.3","cpe:2.3:*:*:util-linux:2.41.3:*:*:*:*:*:*:*","pkg:yocto/core/util-linux-libuuid@2.41.3","LIBRARY","yocto-target"
"libv4l","1.32.0","GPL-2.0-only & LGPL-2.1-only","","","","","","Organization: OpenEmbedded","Copyright (c) OpenEmbedded contributors","cpe:2.3:*:*:v4l-utils:1.32.0:*:*:*:*:*:*:*","pkg:yocto/openembedded-layer/v4l-utils@1.32.0","cpe:2.3:*:*:v4l-utils:1.32.0:*:*:*:*:*:*:*","pkg:yocto/openembedded-layer/v4l-utils@1.32.0","LIBRARY","yocto-target"
"libvorbis","1.3.7","BSD-3-Clause","","","","","","Organization: OpenEmbedded","Copyright (c) OpenEmbedded contributors","cpe:2.3:*:*:libvorbis:1.3.7:*:*:*:*:*:*:*","pkg:yocto/core/libvorbis@1.3.7","cpe:2.3:*:*:libvorbis:1.3.7:*:*:*:*:*:*:*","pkg:yocto/core/libvorbis@1.3.7","LIBRARY","yocto-target"
